Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29
1.1160165983697596,-0.1320018706860763,1.2303639764486103,0.8101950662860958,0.16107614876343465,0.10254641863385162,-0.002214745866832008,2.6698461313971413,-1.19724913260478,-0.20432165957041962,0.8134443333032665,-7.080354678285426e-05,0.34262383349991005,1.2782384031498213,1.0874518656080152,0.15867296823750526,1.119583343634911,-0.1852358486697939,0.5399226346286671,-0.08767988569916792,0.3387839854073159,-1.7931149453151913,-0.8272898863230621,0.16381315720314885,0.27904066886547385,-0.03267457283340442,-0.1693049105265457,-0.37305744548810155,-0.4224090277760288,0.030264519946019888
1.6832308718545683,0.36423093002148943,-0.7907272921994145,0.580541581110342,-0.25809268728835555,-2.992591771253103,-0.14482837704445678,-0.049931873169979,-0.9793202510089549,-0.019165254346785565,0.2874569201122788,0.021006667060161435,0.21349587863925612,-0.11532582130888293,-0.0004483398650440234,0.5799705204406592,-0.0039589779353096525,-0.4712455580844307,-0.4556024787459495,-0.018999701706388154,-0.2939277089311344,0.08837611777169203,-0.14673443022013283,0.0007898808214160527,-1.4872685869007642,-0.379645977208599,0.2648756720785224,0.054293980723208936,-0.394525683758796,0.030593781358752185
-2.2677339128404483,-0.7751455341378916,0.6997806669299402,1.1722806804400245,-0.3955699505091425,-0.0032443060929549946,-0.06490995376665852,-0.4827420073571131,0.00045480194752128437,-0.027120856505105193,-0.4865538202611134,0.09171253672168657,0.0055091051687139745,0.023259432952809526,2.6759877980704854,-0.00015405350911116476,-0.023630412208639522,-0.24452178441428185,0.5033269386998241,1.2825643662208532,0.236154144754638,1.844525237473528,-0.3026280586366437,-0.007757237616515374,0.856472461102302,0.49882513824803615,-1.3888021942449733,0.050659267038616104,1.3894427839285546,-0.42600155507685106
-0.4312193916964442,-0.9188522298059085,-1.2918702041344705,2.0858186346977603,0.5134437658157752,0.28624031468582656,-0.4847582459151579,0.7486773556693378,0.009331154747935359,0.0114821694678049,-1.182793562690973,1.5189191788576337,-0.021594451901243206,-0.9593200652002021,0.008181389142543644,-0.16511868402723176,0.22360944933131383,0.7717661896502882,-0.1376359658190609,0.5759114871968716,0.0014908431957262728,-0.233322159279453,-1.2896001576157021,2.250813076405111,0.41641609717258443,0.0400126605549567,-0.041721734560102426,-0.79603754615693,-0.013676802432367128,0.9338343001837971
-0.06117109590290318,-0.6257330335070318,0.35899837242263877,0.07159086755562209,0.02074868398750384,-1.349822088512351,1.0419435682983613,-0.7398105694429965,0.18171539982108015,-1.8034545051037403,-0.1541134881533198,0.950859081624674,0.16737911759003665,-0.15047403189744574,0.6636086484419302,0.0025969780658928574,-2.504307722985841,0.050182622989069725,-0.04600673683687999,0.4548622003945633,-0.4307275073761765,1.2803540449207427,-1.4503480338604182,-0.059297487570055187,-0.7200967803925712,-0.29647130545334144,0.06495882382757956,-0.7940936886852898,0.829353618116969,-0.41041750063684135
0.5357958570479999,-1.382784011075838,1.4607267532863095,-1.4608855619992824,-0.0031767361243122978,-0.038235524569904665,1.336204756228337,-0.2761200347653371,-1.0887510306612271,0.2987009573326323,0.930704603779364,-0.13891109505067445,0.09444486556847602,-0.002925109277729125,0.2546494757066948,0.6543390266407626,0.22003998863458243,0.08241203916216283,0.20694178456997994,-0.07146291958114132,0.26450651887321086,0.7699978134214507,0.6631729615997146,0.3152245820373198,1.0392753785903945,-1.0939788914577002,-2.0310899286056743,-5.066405856214199e-07,-0.8683614109572342,1.050327766586361
-0.0402742023456074,0.9081996929260943,1.4774930969348221,-0.6023814810769654,1.9815512425792745,0.552957552216572,1.336571643704358,-0.4342315959241149,-1.5209641668541156,-1.47069987292139,2.583676685153041,1.5827128051177985,-1.0910771420609888,0.6941437578698905,-0.0029236052945421694,-0.6499266518899575,-1.3683648186413817,1.7930906647807476,-0.5953440002790072,0.37860586770681565,0.4332514751340223,-1.3167403077275377,0.0026297459539612648,0.46527878230864766,1.0766025286884857,0.6561154127191746,1.5892744636734433,-0.0005879700717535382,-0.8131013048003306,0.06006011348027912
-0.03560563645683482,0.4148809969134074,1.3567770259682919,-1.2444286359330419,0.005733511069066728,-0.03886887549239287,-0.03982341664623755,0.7157352324825054,-0.36174576479543774,-0.47163589607317974,-0.5735482006411348,1.0660056480559295,-1.431925883571392,0.09535841481586478,0.10056005411817617,0.003244517788353461,0.06189793626419517,0.6859506044272936,-0.5672608659213982,0.7260303002590137,0.7760170925442771,0.6921726412111545,0.16438889542562943,-0.09867853032117298,0.766600925072902,0.46177049868011055,-0.8535234012795051,-0.7878787288446515,0.8727747585200656,0.4460767660517123
1.2439530994666599,-0.3756362291633672,0.41152524792372397,0.2519598698938048,-0.19826090579636563,0.0020352587337966657,-0.12666543101902725,-0.9283408775224612,-0.11929109000542645,-0.9554931014916228,0.034791302852102295,-0.10528918300456223,0.3349554974261656,-0.5949973052695241,-0.15044128829310693,-1.0759022006965797,0.013856058322787723,0.7560013562266539,-1.5961803506146972,-0.3402521952693113,-0.014075801780750963,0.20068875480263307,-1.0741648477269503,0.6041495808907412,0.8260702374224717,-1.9423596949279829,0.06877702350888378,0.13355123073274858,0.8374214316428932,2.3786367490897833
0.3311016652527942,-0.3895251746995099,1.159281815755602,0.5645072193960613,-0.9013155588301845,6.22873017398345e-05,-2.0990991783954964,-0.2371632547624254,0.03179299721034037,-1.2348506523848837,-0.18737240301400096,-0.16105612388378437,-0.1401539294280877,-0.011392762864389089,0.9561533389926872,-0.05940274115207073,0.3426699745432769,0.20948121327834895,0.09246601326787922,-0.1728192276046379,-0.9649372336886884,1.6639448250901112,-0.525244130966676,-0.1795869039681806,0.5864920611367205,4.201662781746642,-0.9904948738448492,0.22977355825322893,0.15523507359455951,0.13242243678021764
