Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29
0.920558490434825,1.2186912874103282,-0.5898250623777722,2.361596885481519,-0.3868896684427353,0.776791689964812,-0.2194022830529677,0.12616607240271607,-0.6485283216391547,0.42015512934150806,-0.4268122198921906,0.30714216133190875,-0.5943497273893577,0.14889540060298054,1.1090206742272954,-2.0496170573393435,-0.5102508267227568,-0.17265870330250058,1.7787552700135536,0.08618154011700316,0.19326321758348639,1.1035614095498074,-0.7780557469661323,-0.825666011317398,0.5992244042155332,0.972946064202818,-0.319527877951511,-1.3588444569338722,2.2669441912321977,1.7775375593044425
1.4262525988214545,1.857500450876713,1.7846550568558317,-0.08315837684331455,0.65547793398475,-0.3523583487400593,-0.3587785670084614,-1.4550306328783889,0.1316769659962646,-0.23966216786200184,-1.4990757469042388,-0.9279069071891982,0.5902834483316008,0.851958154272379,-0.031747291022687044,0.05810695681291501,-0.7502232304968102,0.6587237553014322,-0.30061642879792105,-0.6957476391265781,-1.6154181359262165,-1.1893496776463002,-2.4208751086453817,-0.47530038196265423,-0.43492405925434025,0.8445330828150949,-1.846863643762904,1.1438654496327316,0.1043358603076954,-0.1723468834251912
0.6177267373530685,-2.537420399903246,-0.4043017508622184,-1.6899122370337776,-0.9048950543724834,-0.4722269406392605,-0.5035726483455619,-1.248860928290948,-0.4226888255008339,1.329971688335103,-1.6482321987708342,0.5289793413970894,-0.2504492426485523,0.15744464301964672,0.677574827521365,1.5556346742514593,1.471403701918529,-1.5425594436431764,0.3751230900921786,-0.03130390852555105,0.10049993301967372,0.043646933914040724,0.018513009217615416,1.6686770639906663,-0.3335062596820735,0.062014714859266774,-0.47813248303745287,-0.41757372348250044,-0.6131468739915684,1.2630604513416261
0.5728093348729077,-0.5356415191998853,0.135260186681579,-0.47881581056005695,2.0632410476920975,-0.13826961483893893,-0.3210907093842044,0.8270522312685142,0.5357642420714309,-0.24905254259240625,-0.8666386240147466,-2.0568995984386835,-1.1843252851149233,-0.9030702379035099,-0.5768174385681857,-1.0057705256552152,2.815761744858706,-0.379897317302164,0.2013299211151139,0.20229458603613393,0.7838086307647767,0.002409123375439038,0.0598550013647859,0.5523089858138309,0.07016274460996136,-0.7199907362654014,-0.6699420502565299,0.8713355207586175,-0.3058194896037725,0.9495321522352883
-0.6735774487791136,0.46407730930632074,-0.10551755402581053,0.04625506585596391,-1.0937252498024936,-0.06223907535343218,0.3457644980341466,0.5355740509539162,-1.2375782425407231,-0.23461353575551688,0.38607243165429395,0.19289445012544112,-0.2999218772139269,0.20432662784418681,0.773357441103312,-1.2105735605983619,-1.4976726111576277,-0.3894916449755449,0.34720418836671396,0.41899576436725433,-0.024768552245168916,0.36206163659404417,-0.37230242097860183,-0.5558080766590444,1.0457878580280522,-0.4825449951681476,-1.3299851859730831,-0.45754017823895465,-1.9389783778200833,-0.797544403684262
-0.1676604776613514,-0.791047873390038,-1.5874730897055682,-1.599966930590855,-1.5427602468052468,-0.7132968285693344,-0.30918813673406503,0.16115929050371297,-1.1825650119071323,-0.2764232983062022,-0.33558034164237716,0.3481825203010395,-0.16597247257721534,-0.35616430570369617,0.7796092031754013,1.2768330740247842,-1.807248809484455,-0.25256976483655025,0.8552868532893018,0.19639194082851308,-0.9132679766246714,0.4174314981240832,1.820745879283886,0.02493673357560755,-0.593690996882751,0.46134430553626943,-0.5225445972706917,-0.46776697468623996,-0.2714756074035903,-1.2622235542948759
-0.08464243580678861,0.8481515195864958,1.3884672309263852,0.8121546546111744,-0.047444050936245374,1.6876781556345162,-0.6342866581637248,1.5780265190304759,0.08031842977699562,-0.4828255766094048,0.007856771401330056,-0.7708359080221693,-1.0094367390071801,-0.05840673071465792,-0.5701976198951894,1.5818054456088892,-1.6011718342876424,0.5519372924514309,-0.6109655830732066,-0.8282475264359652,0.412376677504295,-0.38916972870524136,-0.008398021382692016,-0.06191404565358892,0.03481914021366809,-0.5482329965568005,0.5411738660794444,0.7257948895332875,-0.9482191466272953,0.6022281514627409
0.6074354122988348,-0.9651695675761062,-0.9281611923956418,-1.9316547107881101,-1.456253620364091,-1.1528578334782635,-0.9353861403022214,-1.632335972030357,-0.6488921428942529,0.7442414825578452,-0.8806012446478292,-1.9918732877360945,-0.616994692876121,-0.7831598969608701,-0.8702589687362318,1.7562468723563571,1.5157395716042275,-0.9705392819847292,-2.275744034242072,0.0208810441585663,0.006335724520835264,0.08656615733616815,0.2461205949447914,-0.9837360538168323,-0.09236879895135147,-1.7545780030912348,-0.044784026775906864,-0.16085904201947307,0.07520524216610729,-0.2888462502859918
-1.227598971416673,0.8856601016716323,-2.1929188103421247,1.8162553581158212,-0.07078830375122613,-0.38678010709921024,-0.24416477628035757,-0.9087247173968003,-0.3464833163409324,0.014818770727984794,-0.05473341913183015,0.05046475067769092,-0.8524676121132093,0.8210337286012012,0.13251253251790474,-0.639946550013053,0.925789940026907,1.4454863824371609,-0.009223837088795402,-1.359672781122375,-0.20450385886069378,-0.7695702619574747,0.3492950913688995,-0.7254774190875939,1.464150891008371,0.09004926211249438,-0.41926335001988374,-0.3670207565236827,0.8390015335493709,-0.6495636662858254
-1.2761054656574744,0.5639047040685773,0.24301299918787334,-0.309164465602263,2.248718901971931,-0.02672092977228466,-0.17925375704144994,0.3180331409555042,-0.5013293032799826,-0.07693387179620069,-0.5129384888851296,-0.2576674450135719,-0.19676360593084763,1.4950828174003064,0.4602254859717069,-0.5519256075067522,1.0129572254101447,0.12012538189333169,0.7212685052235122,0.40542995005209836,0.10527721707988198,-1.1738126324108176,-0.03140936914545322,1.372126519625982,1.0734463706517037,-1.328736247225523,-0.766508632427697,0.4510937941348876,0.4661159516287869,0.9017557575782488
0.6244153910527365,0.08599748484890973,-0.1528789270450171,0.05025425085651933,-0.9137655353519355,1.7753281483418046,0.2183819929056256,0.3644937881647661,-0.41774491109903034,0.6634544837282425,-0.17644106054820916,0.3383660165857988,0.21123320034644302,0.3247730750336079,1.0201809557081127,1.4751628718560357,2.5451892283010915,-0.40447899516101593,0.488110552069256,1.0593531330028056,0.7789124634505921,-0.3483822541309308,0.7465211423489637,0.3153062481659092,-0.8293884099470153,-0.01980919952935235,-1.214577520628531,-2.282115051642921,0.15708054463471888,2.7778825090278576
-0.9761696496890253,-0.1781494509142338,-0.34280349471494753,-1.2815141713892708,-0.28179987821265373,-1.1337501815333022,-1.0166862343065528,1.2408511446398418,-0.7115646929089635,-1.0544004524478137,0.8407421078968007,-0.9748225763836189,-1.0357757096960396,-1.4342076052755623,0.48741963310529896,1.0315608632424456,1.7942051533507914,0.9508862490807624,-0.8752596386097572,-0.38104096481810373,-1.0158229186328387,-0.12877056602268874,0.45581794884336524,-0.6433253295084875,-0.4792380016336296,0.3285634476685904,-2.254374040394125,-0.2159438697664798,-0.7434119776729367,-0.790306899300129
1.8756846176773556,-0.4336003113120085,0.6134097290913296,1.6112738980568209,-0.6155927813563613,-0.1659082588069245,-1.4527525453957613,-0.4127968023485,0.654858419279105,-1.3528143710818508,-0.40656337411848514,-1.354998347158261,-1.0083437512860542,0.27802148807419347,1.0249775136571584,-1.6164437845437107,0.849046261470353,-1.9280898071665735,0.9605537966547734,0.18547975607487996,-0.04220129274092276,-1.421554198316787,-0.5756560441443094,0.657948779756705,-0.6484689514471398,1.1228535608502173,0.17290995875034632,0.5134057773939436,-0.018859234678207427,0.1729908161227631
2.3732364975320466,0.07828510566525056,-0.5768140537906564,-0.9493903264603447,1.0003694184038658,0.37186801123268504,1.5012163421771698,-0.8345726351697459,-1.1864901919374948,-1.1341551885699168,1.1560009944853964,-0.27227453291062176,-0.4686691223893186,-0.5002050858558512,0.556848901874209,0.19540991349237838,-1.127544966073207,1.135083060132603,0.51809183435497,-0.6551053520530835,0.10127988108574512,0.8361054067376595,-0.9883456074274958,-0.36915887199485536,0.6258969681311687,0.6571597569499793,0.654062688018708,-0.7713271741103914,-1.614673036129841,0.3000033075823834
1.540099413573309,-0.12556103205559474,1.7717864116550452,-0.17341577077173348,-0.5773349338888311,0.4440756377501432,0.5542915517497753,0.5114726760512834,-0.8877122478212803,0.8221279994847187,-0.19486369670295237,1.480990131679411,0.924257211549473,0.10347833012531246,1.235486593914074,-1.799666755200459,-2.681903923881758,0.21951583109959363,0.9749374483061323,0.3408404877367578,1.15763315032585,1.0264815985799574,0.061651241601441746,-0.9626737612019616,1.6995512347732913,0.33004119517710856,0.4872069557647108,-0.13195848144885872,-0.9338510863493865,-1.445173446139847
-2.0886791255646284,0.07373059702652378,-1.111398847401352,-0.3598922179120617,-0.5395941745306002,-0.17723904960777281,-0.3303762981192674,-0.6584562287237066,0.09796721312952715,-0.8839597037214224,-0.3653966350610233,-1.3638943731011992,0.5928405325736678,1.178269109461348,1.7710378938291675,-0.532681200307922,-0.16238857459443434,-0.6162512354858829,2.259132286917385,-0.05364566537456998,-0.37025552825820923,-1.1600193936833605,-0.45265885567699937,0.5212705286622451,-0.5448756595723478,0.19675575053849725,1.8444726955182102,-0.4336579268289403,-1.1175978101982014,-1.2952306281644819
-1.1466297034210262,0.3020836589361273,0.8831809531360418,0.7452398987743412,0.8151991398595154,-1.3968593660683006,0.59021468819212,-0.13730859359972242,-0.8109453111086857,1.1361361033274888,-0.3740564974556038,-0.5455730783499952,0.3441284061295911,0.21204651015448947,0.8844099395233319,-0.25317604258966847,-1.109599330481118,-0.4039931097595603,-0.0057144072770493005,-0.16769207346872916,-0.14109558538447659,-0.7402328294608456,-0.11974120361153849,-1.0349734049944384,-0.10238901089370187,0.18475237355504986,-0.5518375079461141,0.46571108526719357,-1.6784392017517946,-1.1267556595101698
1.3449327120844972,-0.9763670311125362,-0.14097613873203824,0.7975315139678023,-0.42528984582662116,0.27778078659132854,0.18670745457739646,0.02909606163297691,-0.8404262773497725,1.149484848201744,0.31945081581557355,0.4337452324224184,0.7369996661778198,0.47254528904536697,-0.19645269757327022,-0.15316871337640534,1.0325958001963156,0.9166526196674132,-0.4514321345215253,-0.5698228810896567,0.9627914559821219,0.18194463314013598,-1.2985843550440572,-0.8393852345598771,-0.26285540391728757,-1.574371574826859,0.24874252727462712,0.7853202128786813,-1.1549709001344135,-1.151904870816054
-0.6781199625108282,-0.7162438781665015,-0.9616427405543231,-0.9197888517115471,-0.1370988952446342,1.052466177486369,-0.08633541210732629,-1.4895627083640215,0.8563684317675114,-0.2886492553217331,-0.4417347311385756,-0.6627869671813358,-0.9010829012411137,-2.0436806468231,-1.7246960920517527,1.4887954461635722,0.12779978013338372,1.0814086625714316,0.6560140203359188,-0.5865381474201382,2.0443726124904384,1.141470881172381,-0.09608071845194573,-0.06453132361674938,0.04141182826854434,-0.1352626074938831,1.3265846048112335,-0.019670730110333375,-0.7670875523769211,0.4940698852625622
-0.10334970590248903,0.4789679565242666,0.05076633967204987,1.4185357329295523,0.09824359381442466,-0.21330766074736796,-1.467432554156583,0.2919328869382592,0.056404759346359634,-2.47963195826174,-0.5941513724843159,-0.03768962146638235,0.06459443004539044,-0.29221825143560365,-0.2223058118241686,1.587533513723324,-0.7030989732094882,-0.42245557562192326,0.3074230079638884,0.38420629867334416,-0.8605662182646806,-2.16247791115761,-1.6286475030721317,0.8979988353076085,0.21986087864537568,2.352910560658546,0.19023437470148175,0.8057491440739996,-0.8903619845854271,1.0224064183402108
-0.6203352889147866,0.4380168000470384,1.2483033292992871,-0.27432706241739035,-0.5077189635753542,-0.4992843460200873,-0.6197442814063188,0.1311603221603122,-0.04197804135010791,-0.09284589240563355,-1.6522281925775348,-0.35142280932936065,-0.5660442408482368,-1.0531143136010825,1.4157380413122613,2.7311358939426387,-1.0664447976669742,-1.731913731786636,0.5602988360919052,-0.6187685773896654,0.035926054700142845,-1.2535875084053796,1.7186010634347848,-1.7569482647120271,-2.1425044678897733,0.01821264970639283,1.8652107215841367,-2.1869100950793214,-0.026669640597668236,0.4187976309939104
-1.4758301339976008,0.6429245591019521,0.7525997436396592,0.424884763782416,-0.05502576556979448,0.05974102168946851,-0.18301668818074296,0.36057264292706015,-0.6914053251023022,-0.6283886028746405,1.029166438709526,2.536974851222066,0.2220816641841562,0.0882664882990175,2.57155037780148,0.10762240389687855,0.9654717447508827,-0.4956306135865086,0.3445204033607258,0.5740162057583118,-1.118984357606305,0.7305083140104712,1.1509205514799452,0.7599640696952666,-0.02099736040663521,-0.1861746392973726,0.45142607201643503,0.4176122707739449,0.028217609248556375,0.20121790416418942
0.4863055374579676,0.5628775010610984,-0.9109667806110264,0.22155004641975728,0.6163453348893482,1.6287691891572762,0.8663249210273425,1.0179479247365604,1.0252095748353838,-1.72907933015309,1.5671057390865648,-0.47017734080144363,2.0578546699012197,-0.09897818652644187,1.7525434421407144,1.290467868975529,0.08441874097703625,-0.5684997898599353,0.5129995330572269,-0.7646144734915211,-0.7553717731699678,-0.28872019014062156,-0.40170432897408237,1.0296496788942555,0.17240673072583454,-0.8380102267370245,-0.75996631287989,0.06727622538650307,-1.660857683401194,-0.9110591684396719
0.6867274589994876,1.7200653742142629,-0.2002744538363691,0.2344561918968934,0.28647826284704114,0.29491860538808284,0.17530584905983618,0.5226497917434838,0.262430514263715,0.34891295416609414,0.5151710757333292,-2.7901907427848665,-0.5275918468789718,2.0722977269523293,-0.13527074104920161,0.8236770002839585,-0.4615690324696454,-0.40839625986948913,0.23739616919850745,-2.406464423113551,0.8403694327805025,-1.000417916923413,0.3715855832211814,0.9947519080486578,-0.7726705625146364,-1.3038949355309561,-0.6623583266475347,-0.8004621325455619,-0.8218280735383048,-1.8531497342140422
0.24305058568201526,-0.6026835355263944,-0.011874756672316505,-0.2974069552478126,-1.9563132210759118,-1.54102597126798,0.19953846047151136,-1.1577892246560542,-0.5134922203074846,-0.021358151595536203,-0.4844689930256497,-0.21624618727968223,-0.16379260111082564,2.485618232977887,0.7776611297849272,1.9019403568785909,1.1983297004534728,-0.3362503768273409,0.631992237951073,0.462394336269804,0.6222478732659085,0.59233310334037,-1.472282025752319,-1.3413485913777765,0.7828441612935632,-1.5795750513358338,-0.8248337372265475,1.8788572072658416,0.12344527960083224,-0.2429106653450461
-0.1442765803993096,0.4208027798696907,-0.09962385431555244,0.04528021820720332,0.5399235062220883,-0.48611318142757076,1.2694955033317081,-0.21373367750806277,-0.4011097005725694,0.6883549577124608,0.3879567145088273,0.6143349273669407,-2.118295955776093,0.11580782211063388,0.004028920625123355,-1.069138352939066,-0.7104090944364697,-0.9670563762403324,0.21868734010691698,1.0749710450291112,-0.28556162449198774,-0.6524074398656988,-0.39094080031286,1.2737667872481622,0.9797677207392569,-0.09005414247920253,0.7885379927643634,0.12212240900265034,-0.49386744010036354,0.8927158202909468
